Feature,Fisher_Score
TAS2R5,5.1845731428187
GRB7,5.181772216133602
TDRD6,5.175052972572485
PITPNM1,5.174569778339202
INSIG1,5.171555122646653
BCL2L14,5.161687488574048
TFAM,5.161112764319773
CNGA2,5.160442923535867
RPUSD3,5.152344636344776
PGLYRP2,5.148016724673681
CSNK2B,5.143421563323899
PHCA,5.135529259776568
PPY,5.131786035050689
WBSCR16,5.12895982133092
ZDHHC1,5.116812037908444
DAAM2,5.111336120970897
GPR172B,5.099763368944734
THEG,5.090080315301142
AMHR2,5.058394348291742
ZNF624,5.0544039920763115
IL26,5.052360569887717
GJE1,5.047200915877102
C10orf81,5.041743487513233
GSTA3,5.04153961726316
KIAA1683,5.0323338692754715
SIX4,5.030920433191856
BUB1,5.020907934489726
RRM2B,5.020055209489978
C10orf112,5.018408190762739
TDRD3,5.018248549286666
MTPN,5.017602269402992
LRRC52,5.015038948162193
OR10G9,5.01318523722224
OAS2,5.008092542032411
CSPG3,5.002696035192649
DYDC1,5.002090281202066
STX2,4.999332786294918
OR8B2,4.992490341874773
L3MBTL4,4.99066864557907
RASSF7,4.986458589243786
CCBL1,4.984188656502048
ARG2,4.982106393434979
GK2,4.97990964640108
WDR41,4.9754804218987525
AGXT2,4.970900847586833
RSNL2,4.965868363825929
ST3GAL2,4.965764364761284
FAM118B,4.9656515182010015
COBL,4.96175721946101
ZNF573,4.961178098734538
PIK3CA,4.959216230213077
IFI44L,4.957677137771978
CEACAM5,4.950907054155052
OTOP3,4.9266478899439505
PKD2L2,4.9255785524935884
IMPDH2,4.91812409025684
PCGF3,4.91596182828701
ZNF267,4.9133679507314705
FNDC6,4.913281149262631
IL17RC,4.912438541574428
DYNC2H1,4.90437769014343
PCDHA2,4.883323018266628
TMPRSS12,4.877719555898628
OR5W2,4.877524570400164
CYP27B1,4.872337884269681
ETF1,4.870119785498379
MAN1B1,4.868867769109739
ZNF665,4.868589865940678
DEFA4,4.862523846771603
WDR67,4.858686504439192
SPATA18,4.846049396197271
RFXDC2,4.8407012831756315
DEGS1,4.840279106941412
SSX8,4.834759668253934
OR52K2,4.832274240559941
DTX3,4.831714753360001
CXorf9,4.831131634286942
LRRC44,4.823038751818975
SLC25A36,4.8227482391100835
PPIL1,4.8204985101939855
CYP4F8,4.816788220463409
TRIM50,4.815313374461067
CHRM2,4.813468666709612
LRMP,4.805938896191336
PRKCA,4.795560118075005
RHBDL3,4.794817165881444
USP49,4.790468545346508
QARS,4.790341842257652
C2orf7,4.7897453906133585
HIF1AN,4.788868077950054
C9orf148,4.787789841201599
REPS2,4.780756259368878
CUL5,4.777778268285683
SH3BP1,4.76800372558059
TARS,4.767979865167048
GLUD1,4.7599083794063395
ZNF506,4.755617854460352
ANKRD45,4.7525876034534225
SLC25A24,4.750352132351983
SLITRK6,4.746305206082932
MPZ,4.744933954912636
CANX,4.742095336270341
PKHD1L1,4.724765967521435
SPOCK2,4.717174442526813
C20orf26,4.712724848334041
RAB21,4.704161646322361
ZFP42,4.689429259865806
WFDC13,4.6876870251983105
PDCD6IP,4.6819877361220055
ECT2,4.677401874274151
DEFB4,4.676343541637207
DEPDC7,4.6746046210440735
FLG,4.672627841620091
JAG2,4.67233436921905
WFDC3,4.672161845434686
FSD1L,4.656943348002137
OR4P4,4.65347626453597
DHX37,4.651726554499125
GPR153,4.6499232055653765
ANKRD17,4.642182432014593
OLFM4,4.6381806841467155
DST,4.637729701527806
C1orf51,4.634226771506999
FNDC3A,4.6324435657784315
BTBD4,4.631887851281885
AQP9,4.623155740675381
VSIG9,4.613789133296433
TACC1,4.612972716216739
PROL1,4.606972666692114
MLF1IP,4.602472817046286
CXorf26,4.600387428665037
E2F4,4.59992759382775
SSTR2,4.5994064113041695
POU3F1,4.5985174666677056
DEFB104A,4.586930764667568
OR12D3,4.586505861186476
PLA2G1B,4.585211848123424
PDCD1,4.57905159165068
ZNF214,4.577768532984354
NT5C1A,4.570764370331566
CYP17A1,4.5696290995419275
GRHPR,4.567355839117342
SNX27,4.566355333768463
CASRL1,4.5645920947798775
SDAD1,4.563045903749739
TLE6,4.558864795697785
NOX3,4.549905183675426
ZBED2,4.549285921250961
KCNK13,4.548995515877885
C3orf49,4.547836306712121
CRELD1,4.547814293663977
ABHD8,4.546154801536794
SLC24A1,4.545807624199287
ZNF704,4.545160846788523
TMPRSS2,4.54291976704408
CITED4,4.5416922931364905
CRLF2,4.533522288857972
IFNWP2,4.532264911645579
ZBTB22,4.531487980493247
OR8S1,4.529563673116107
CXXC6,4.529016892872793
TINAG,4.528193874431338
FAM30A,4.526649288682163
EPHA3,4.523921981320296
XCL1,4.519698250596613
DNAH7,4.516977483149944
PLEKHA6,4.506525497277805
SOX2OT,4.503149814571269
C14orf72,4.498716322229123
TIRAP,4.496084287554946
VGLL4,4.494872084946444
PASD1,4.49256836775246
THBS3,4.490924800932562
DHRS9,4.488960742316082
SCMH1,4.4810117795367255
HMGA2,4.480036458577127
GPIAP1,4.477038175120068
C17orf40,4.473689073484213
FAM91A2,4.472751635423592
KIF24,4.468675765095535
LIM2,4.467629203412417
HIAT1,4.466226599485032
ASS,4.464589753454212
C12orf44,4.447509166352111
CACNG7,4.445778368606641
ORM1,4.44464780153524
COL11A1,4.442147804032906
OR2D2,4.44199332661336
RBM23,4.440792666007743
ARID3C,4.440682291992598
SLCO1B3,4.438206535457567
KRTAP5-9,4.4369661914883025
XRCC5,4.434224283040829
ZIM3,4.433035748689241
SLC10A6,4.426924922907849
HRB,4.416103905904363
OR8H3,4.41527151931647
C16orf67,4.410922518267626
C1orf69,4.402309170427816
KIFC1,4.397697351411837
COLQ,4.395123027329673
DEFB108B,4.393695772245756
SAAL1,4.381660197198055
C14orf34,4.381479783275992
PTER,4.380574606793196
CAPN9,4.371772403285591
LYST,4.371196719695974
VPREB3,4.370361593347926
COL9A2,4.370241228735531
OR5D13,4.3645362209572935
TMEM32,4.360324484178358
NR1I3,4.358256130268996
C13orf3,4.356974512996647
RNASE8,4.339299971630937
KRTAP20-2,4.33729318581004
MAK,4.335456023695504
PPARG,4.333146001841367
C3orf48,4.330114419108195
GRK1,4.325736881042503
OR10G8,4.3213520059512325
SLC35A3,4.318910168736153
FYTTD1,4.3148075760976985
ICAM3,4.313714977093341
ATP4B,4.3094681825105505
C18orf12,4.308454941563991
LRRK2,4.308082903175352
SLC5A2,4.307396402253497
CNTN2,4.307017012739703
SF3A1,4.30644854979502
CANT1,4.305961507164403
TEK,4.305883622397027
SIDT2,4.305750781274255
FOXR2,4.300979128867017
ELF3,4.295627040674218
FAM19A3,4.292189939601629
TCF2,4.285062826312715
C13orf7,4.283799354690945
CTA-221G9.4,4.282258217956502
SPRED3,4.272214104551219
GZMH,4.271757233732129
FAM41C,4.269170231118065
KIAA1914,4.2675127224217615
CLEC11A,4.263171278115926
PROZ,4.2607977703910676
UBXD6,4.257781069981049
SRCRB4D,4.253708442749147
CCDC14,4.248346501183251
SUHW4,4.244192283198609
RLN3,4.243192253893911
ABCA12,4.242268228534694
DEFA3,4.24111815108354
SMARCB1,4.238366881611758
SPATA12,4.224317648474907
C14orf124,4.2216273292145114
COX11,4.2193865541845
VPS53,4.216742887154058
FAM47A,4.215913863066396
ST8SIA4,4.214929788012359
NSFL1C,4.213588440511411
NUDCD2,4.211903759871776
SLC29A1,4.210766569432716
SLFN13,4.209750854060895
PER3,4.196481592281652
TRAF6,4.192042628948416
MLN,4.183912410313409
HIST1H2AB,4.177940730696443
BOP1,4.175665896643142
XYLT1,4.171586089283455
LRRIQ2,4.170387148078817
UBE2W,4.1685328688597885
RP1,4.167545728287085
TTC26,4.16633246182917
CA9,4.165379765068187
KLRB1,4.162497489207826
CCL19,4.156268665493418
HHLA3,4.153347528741405
PHTF2,4.15144293274547
C21orf89,4.1482334411018655
CCDC72,4.144332583434517
BLMH,4.140686142867028
FCRL1,4.13913362609828
C8orf5,4.1319728961419955
ZBTB4,4.122266657903116
GFRA4,4.120975585419041
FRAS1,4.111726733086512
GP1BB,4.109510695096954
SRPR,4.104106107391708
GEMIN5,4.098376263355912
LRRC46,4.092524873069795
PHOX2A,4.0905118985914655
SPRR4,4.086910807393937
KRTAP4-3,4.08199837058622
KIAA1614,4.079669730911174
PCA3,4.07455014813524
FOXQ1,4.069259661040794
AQP12B,4.061480222771764
HIST1H4I,4.0492946946509205
C18orf37,4.048898062226573
TSHR,4.048828527966549
C21orf113,4.044272576979552
TPM1,4.044153963578873
C11orf40,4.043270292718028
MAP2K2,4.0429935630686575
GFOD1,4.041124634581886
USP6,4.0385418834795495
PROP1,4.037323949742101
MC3R,4.031000312415217
MUC2,4.030248055018934
TGM4,4.018990903832134
GPBP1,4.018387728572952
LECT1,4.018328985446341
C20orf57,4.016684102020627
LACE1,4.014289106727221
AZI1,4.01364330874279
MYOC,4.009675354595534
PRNT,4.0093200344900035
C3orf51,4.008238189814881
MARCH2,4.007277883516879
IGSF2,4.00013780611719
HIST1H2AA,3.9987172012405714
TRIM40,3.996186613773273
MRGPRX4,3.9920535253032075
C1orf49,3.9908159844997773
HHIP,3.9889370098562997
DSG1,3.988422082780493
PSCA,3.9857646362521217
SPRYD5,3.9856464224901664
MORC1,3.984027576373493
C17orf48,3.9831132977669848
C1GALT1C1,3.9821083600761193
MRO,3.979570856411299
UPK1A,3.979151178519254
ZNF396,3.9767997075640715
ANKRD27,3.976009655853714
OTUD7,3.9739659216470167
PLAC4,3.9697725949716296
PVRL1,3.9689542741319115
GPR37,3.9609657355715617
SSNA1,3.9604971733208103
KCNK12,3.960031246467483
NUDT16L1,3.95694872486265
HLA-DOA,3.9516087930687966
CCR3,3.950611697118653
C18orf8,3.9499981541115643
C3orf16,3.946544640377976
FBXO24,3.9363802944587754
KLRF1,3.9312459542787854
RPL21,3.931000868999324
TAS1R1,3.9302585302498088
DDX47,3.926591370177067
HDGFL1,3.9234712209615354
ZNF407,3.9212370292305625
KRTHB5,3.919109879328556
EDG2,3.9164054298728055
OR52N1,3.914912390295844
TSSK2,3.911417305837451
RGS13,3.9107535518968985
CASP3,3.909704893817519
SRD5A2,3.9053747349257195
AP2B1,3.899074317514608
TAS2R7,3.8934529996648743
JAK3,3.889905163651817
GZMA,3.8897137461327587
OR5P3,3.886678280772785
TCL1A,3.880571337510051
VPS16,3.880238992129852
SYDE2,3.8776783181464407
SLC16A13,3.874966675677889
ICOS,3.8737143811274333
GBP7,3.8686521103082656
MFHAS1,3.862739004203875
ABCB4,3.8601545154317387
RNU3IP2,3.8597493753856904
SKIV2L,3.859061120395441
CA1,3.8585100399994987
PPFIA4,3.851426820005741
GMPS,3.846545408383551
KCNU1,3.8439179610088265
SLC35D1,3.8409247443069594
UBQLN3,3.8382909371687868
TUBA8,3.826327890066779
DHX29,3.8138052776086626
SI,3.8134647878720203
SNX26,3.8103053225854286
KRTAP8-1,3.8093274135100845
FAM76B,3.8068824842815934
MYCL1,3.8067884845556286
POU3F4,3.804018166348322
KRTHB1,3.802265677427749
ESPL1,3.802065442719659
KIAA0141,3.801596327201962
TUFM,3.799785247150436
PMAIP1,3.796706158714332
TRIM55,3.7963245583385508
EFCAB1,3.7940430129903255
TOP2A,3.7939880522819736
DSCAM,3.793730085908582
INTS10,3.7911016197574403
TTR,3.7909279695055944
ILF3,3.7905291872480698
LSM7,3.789289771647268
MRPL17,3.7851020132649573
C8orf44,3.766984578178256
RPS19BP1,3.7656246313466246
STARD4,3.765478629800403
CCKAR,3.765029457630253
SRMS,3.756650774191855
SLC39A4,3.756248425343557
DLSTP,3.7504275667181295
ZNF623,3.7437199761639173
C15orf20,3.738998942266849
CPA3,3.7365569074887737
ACAD10,3.73111841232965
OR4C13,3.7252188665296355
EHMT2,3.7159174384234577
FUT7,3.71018064043514
FREM2,3.7069528645752206
CACNA1F,3.7050324139155535
C20orf173,3.6925341778294096
KERA,3.691611752831693
C9orf164,3.6866464788720155
S100B,3.685063595865414
DMC1,3.6833155348562414
TEX264,3.680781764151405
C14orf48,3.679930888880376
ZNF514,3.67948754460547
IFI44,3.678027187939615
PPID,3.677317695982409
ZFYVE27,3.676544097061003
OR4M2,3.675687032751422
HES3,3.671550271464086
SLC5A4,3.671254824723065
MBD2,3.6701219667143734
KRT1B,3.669486449491437
LBP,3.6668582895938053
RSPO3,3.6634376824889903
CYP8B1,3.654237561839315
PPP1R14A,3.653326970192551
OR52E5,3.643810266261617
C17orf42,3.6411745100641824
OR5AP2,3.6397666394982804
INHBA,3.6391858214036046
AGPS,3.6354438601768546
NEU4,3.6336335546083385
PIGC,3.628490880904873
OR3A1,3.6249337185218757
ZNF406,3.621918096665823
RPS6KA4,3.620808795176614
ATP7A,3.6166786247492064
FZD10,3.61316573647568
SERPINA7,3.6115625115845704
CD28,3.6102703396911724
FGF4,3.6059008067762814
MAGEA3,3.593700034198636
ATP6V0D2,3.589339651990831
CBLC,3.5877412145395464
GPR15,3.5784213251322874
ZNF488,3.577534897151133
RPS6KA3,3.5764485014563805
WDR74,3.5737833558563454
OR2T10,3.573774798959216
SCGB2A2,3.556314939462121
TAS1R3,3.5511485061779524
SNX14,3.547147625740952
C1orf100,3.5455472021914245
OR5M8,3.544130324630616
NKX2-5,3.542410389088583
SLC5A9,3.540721839415233
LASS3,3.5392110795847973
ZNF574,3.5293555078783214
TNFRSF7,3.5286472092997636
CXorf18,3.524077156563565
CST9L,3.5236558372602147
MAP3K15,3.5225512073939598
ALPK2,3.5186047168215113
FUT3,3.5184022108795827
BIRC5,3.51815602163472
C14orf4,3.5174032013623218
PNN,3.5170326071248414
MEIS2,3.514577279987936
NT5C1B,3.503557261105626
TBX5,3.5000153094724364
MAL,3.4938328509350747
SULT1A2,3.4925158850724785
G6PC,3.4873269178359787
TNFRSF13B,3.479888657052226
OR2A5,3.478481072762451
TMSB4X,3.4782438211117848
OR56B1,3.476243563454495
C8orf41,3.4749969013736814
RP4-692D3.1,3.4749807308536447
C20orf85,3.4702907907221308
C14orf133,3.468615734291103
ENTPD7,3.4675907976788842
OBFC2B,3.467403407067624
TMEM139,3.465574455128476
SSX5,3.465122195217994
LRRC31,3.4629666523503944
ITIH4,3.4585824694522795
SP6,3.4496861291410323
KLF3,3.4486199615417665
SRGAP2,3.448074311357429
UBE2G1,3.4431706058147453
PKHD1,3.436271197846812
SRI,3.434691572077158
FAM9A,3.432486899261352
SLC26A3,3.427312539045227
POU6F2,3.424650766232942
USPL1,3.4186276073997237
GUCY2F,3.416584394574688
DPPA2,3.403700807073828
CD19,3.4030979876482403
UBE2O,3.4010439364099048
WNT9A,3.3987816684732457
NR1H3,3.3973001011374313
AQP8,3.396799604005779
TRIT1,3.3937215922925126
FA2H,3.388143758065903
AHSA1,3.38715066689874
S100Z,3.3824322007182626
DNAJB13,3.38185303049592
C20orf52,3.3782474506934284
KRTAP19-1,3.3777802289303986
C3orf62,3.3763541407591546
PPAN,3.3731134569897376
DNAH1,3.368656938548442
GADD45A,3.3650534455340027
ADAMTS12,3.3644729108987224
MCM10,3.363533827870788
CFHR4,3.3631173570490036
GPRC5D,3.3601675733309904
DLG7,3.3559520940936913
REG1B,3.3457215044188424
FCN2,3.3400701355160223
RCHY1,3.3388111267426304
CPLX4,3.338150540207311
HSPA5,3.332482187010559
CMYA1,3.331823664118297
C18orf55,3.3266669590588234
KAL1,3.3204952592010244
HOXA9,3.320450505067585
CARD14,3.3151366769967696
ESPN,3.314805677621084
TAF10,3.313431484369783
DALRD3,3.310052437955112
SDK2,3.3099395949101584
NR0B1,3.3061497397602024
C14orf142,3.303842962712287
CDKN1B,3.30133910195834
ZNF212,3.299961063116378
PSME2,3.2965192604764066
OBP2A,3.2938050231404947
LTB,3.2937081147106304
DAZ4,3.289378074597788
ZNF266,3.287488920890798
ARSJ,3.281082775396347
CHD5,3.275819095773549
E2F7,3.275549806202507
C9orf14,3.2721570718479844
TSTA3,3.267820691654439
HAAO,3.2565677882288457
SCN2B,3.255780993252496
RBM15,3.250668959241498
PTPRS,3.2505931151284018
PCDHA13,3.247345334622657
MT4,3.2466967098796298
C14orf68,3.244062435127535
ZNF84,3.241752462722765
HSH2D,3.240988114897056
RP6-166C19.1,3.2327088146208034
KCTD9,3.2293249490736287
LRP2BP,3.2286455715027227
ZNF700,3.223325760613041
EPN3,3.219961554482474
FAM82B,3.215400779214384
C4orf9,3.2137240086236303
SFRS14,3.2122507442559263
TMPRSS11D,3.2116167894817416
LMNB1,3.2113261928007146
PCDHB1,3.206431771501281
ZNF185,3.198351405558848
PMVK,3.19396228661101
DHODH,3.1925099050792554
DNAJB4,3.1905457497171508
CEECAM1,3.1899430316458774
TPD52L3,3.187318066966098
FKBP2,3.186880198853367
TOP1,3.1842178745436804
PGLYRP4,3.1804462457989757
FAF1,3.1789273556743614
ACSM3,3.174956875523273
CREB1,3.171452274639339
MARCH7,3.1714410529488815
CCDC73,3.168589269444855
FRMD3,3.1681928009118163
SLAMF9,3.164771509889253
PLXNC1,3.1602719077482755
ADH7,3.159140465941961
ZC3H5,3.153920274857457
RPL41,3.1537891105457705
MYO1A,3.1526620780363626
C1orf201,3.1463104806909867
CCDC83,3.143568308350156
KLHL2,3.1432895440340185
ANKRD36,3.142996388398622
IQCE,3.140686712414367
CCL18,3.1361247434352464
ZNF486,3.1359279460333283
GRAP2,3.1352239141481517
C1orf20,3.1329782612281805
MC2R,3.132003043420845
CALR3,3.1248228682919077
C1orf158,3.122692317038612
RND3,3.122595254030975
AMMECR1,3.1196979496163944
OR5H1,3.119578868913858
EMD,3.117310111264387
CLDN20,3.1125323301762586
DUX1,3.1022143461700433
GLE1L,3.1015465661320016
CD8B,3.1009249808870596
LENEP,3.097274531783404
MCTP2,3.0963997697757275
GRM7,3.095971335083521
CYSLTR2,3.0953130021853603
TSPYL3,3.093584161374192
DPPA3,3.0857046319339196
DPY19L1P1,3.0817347385268894
NPHS1,3.0806982440636093
LPIN3,3.076866601654598
SHANK3,3.072118299287747
PTH,3.068935514982383
RBMXL1,3.0660665253914785
SURF5,3.05605847892196
SCNN1A,3.05538998305345
CGA,3.0519250135285434
RPS26P10,3.0509927743900804
MS4A2,3.0506334597704887
LMX1A,3.0485389753388414
ZMYM6,3.04579416281105
C7orf11,3.045644161797191
TSSK6,3.0440137975712767
MRPS15,3.041275702124704
EPHA8,3.040749869032091
PAGE4,3.03978117332979
PADI4,3.0355942933001057
ADCY7,3.035168437531627
SLC7A10,3.0350483688500134
CLDN6,3.0342226116425
KLHDC7B,3.0286457635449837
DCP2,3.025301395110083
TNFRSF19,3.024750076856369
C6orf69,3.022419316656292
CD3E,3.0172504896463543
CKS1B,3.0149298805693787
SCGB2A1,3.008620304010928
EGLN3,3.0063885056025494
C6orf205,2.9965990680750916
UBE2A,2.996529794266274
OR5T1,2.996026793431895
FAM55A,2.990797700022682
OR2S2,2.9887824981492797
FREQ,2.980511816282993
RPSA,2.9800170308607052
KRTAP2-4,2.9788421975998656
OR2M4,2.9781558974843714
C15orf34,2.9770380013937543
RWDD3,2.9690147881949898
WT1,2.9685950471270797
SLC5A10,2.967657993700478
GRM6,2.9651602678695568
FAM91A1,2.9651586106061725
CPO,2.963495041768044
ACTN3,2.957492258775394
B4GALNT2,2.953546737629801
ASB5,2.953230921866242
GJA3,2.951145971740484
FAM62A,2.9435765624584365
ZNF551,2.941447311509015
ZNF295,2.9292830093217126
CCL21,2.9290498671077545
RAB39,2.9238731528452875
LRRC4B,2.9196054512369884
RP1-14N1.3,2.9184517566691808
F2,2.9175278294443556
RAB38,2.9130385706688253
CKM,2.911682399751239
TNNC2,2.9108873930729193
MNAB,2.9078458326727556
C4BPB,2.906287825957139
FLOT2,2.901260655381372
RFWD3,2.8989268177950396
FAM55C,2.894049532884077
TMPO,2.8919073323915248
MGAT5B,2.891331152646697
TP53RK,2.8890352614133894
NOL9,2.888246337903833
VHL,2.887503961220382
KIAA2013,2.881465188295469
ITGAE,2.881314656356203
PLCZ1,2.8793893983975147
KIR3DL1,2.878619102964355
SEC31L1,2.872025388607795
PCAF,2.8696910486917755
GOLGA5,2.8657630968609045
CLYBL,2.865725609945819
FBXO22,2.865297700004571
LPIN2,2.8650075622184445
C1orf2,2.859699479456571
OR5AR1,2.8588065372453637
CPA1,2.8468228597109047
TMEM40,2.8462036077295996
ZBTB37,2.841749001205519
UNC45A,2.8412406220448454
LRCH3,2.838001481402871
CLDN17,2.83741332213729
C9orf93,2.82643186788549
OR6V1,2.8215694926382144
CCS,2.8210060349925663
LBR,2.8196041147163764
DNASE2,2.818732931203208
CSNK1A1,2.817729699305538
OR51E1,2.8158451671875375
RND2,2.815719604118213
BPY2,2.8119725066817
MUC3B,2.8092110795226857
SMPD1,2.808026690372175
ZNF3,2.8013830019280737
KCNK5,2.800334010825285
ZC3H12D,2.7973051224704224
PAN3,2.7941557319516477
STAMBP,2.7902566499746237
NR2E3,2.786693252775155
NAT2,2.7855345634884996
ARFIP1,2.7838707147173074
TTK,2.7794261586388957
MYBL2,2.7754528044621316
PGBD4,2.7748174226302136
C14orf131,2.7746720959004225
HOXD4,2.770132458491074
GDF2,2.7669717539777823
MTG1,2.7662048404273354
USP45,2.7652702011956825
PALM2,2.7628600371533
GSG2,2.75990725987669
RPS3A,2.7571110831500505
TAP2,2.7550195302483953
DEPDC1B,2.7537134074055523
C19orf28,2.7517059868095206
MOBKL2B,2.7461804256587508
TM4SF5,2.7431949841022014
GNPAT,2.7431730285273157
USP31,2.741940964743233
PFKP,2.7397528430129694
PSG5,2.7396782910530906
SHPRH,2.7364266503575476
PAX3,2.7328620420944505
RPL7L1,2.727241719028129
AQP10,2.722086176352037
NFE2L3,2.7144454354710734
AMPD3,2.711875168375535
FASLG,2.709045445698852
C14orf37,2.7008258954518394
SCGB1C1,2.6918701383750108
DCUN1D1,2.6912625161135546
TMEM64,2.690068805390279
HMX1,2.6886127090925083
AGMAT,2.6885924536594272
GEMIN6,2.688521950868126
RXRB,2.688473469254229
XKRY,2.675655562699501
NUP210,2.6755908759786617
OR9I1,2.663824317140073
LECT2,2.660857766992292
SGSH,2.6604611180861064
MTSS1,2.6594653950516376
FKBP7,2.655407037320813
NUP88,2.650661803814681
FBXO43,2.650351446311224
TRIM75,2.647302576696548
KRTAP1-1,2.6428543668796767
COBLL1,2.635187453418552
RPL27,2.632404615494808
OR11H6,2.631918537838992
SPINT1,2.623866480976636
OR6W1P,2.6219042540767687
C10orf72,2.6217753402245294
ZNF16,2.621055872249823
C8orf14,2.6205542916343063
C14orf78,2.6201169235664796
TMC7,2.6126286677957884
OR2B6,2.6123936568095827
KNS2,2.6013189213404795
PPARBP,2.5923699843538173
RGS22,2.592244368407502
DSCR1L1,2.591958251106717
C21orf116,2.58917172241594
C7orf20,2.5868208735317095
MTHFSD,2.5836504952725785
C15orf45,2.5820965232372215
OR4N5,2.5805307842002416
DDX21,2.580048463591302
GPR144,2.578586995271678
CHRNA2,2.5752275608678925
GCKR,2.5747670410355226
RAD21,2.569579327450737
DYNC1LI2,2.569018439920727
SERPINA10,2.5667022489749005
ADAM29,2.566559518455163
SCEL,2.5607823827373797
PMCHL2,2.551310092864159
SLC28A2,2.5492682704052
C10orf78,2.5462711398343894
SSX4B,2.5431667034356624
LAYN,2.5416534633937387
SLC6A19,2.541527907425477
NOLA3,2.5406225594857115
KIAA0133,2.539329780298144
ARMC7,2.536676615423721
S100A7L1,2.535913462919294
AFG3L1,2.531941811632172
EREG,2.5271198516627433
NF2,2.527013186907628
SAPS2,2.526149874303155
C21orf66,2.5202544012724655
C15orf41,2.519388676679761
NCKIPSD,2.518998596036103
TMEM146,2.5188283802752363
IL23R,2.5134476076761287
TUSC4,2.5117422119076735
WWC2,2.504442146501847
GPR180,2.498011450856316
FBXL6,2.4968497404572862
PRKACG,2.4964519418948954
STRA13,2.4945822721846023
LILRP2,2.494115984303751
GRIK4,2.4930525968750517
KISS1R,2.4907338736949236
SDCBP2,2.48599654813344
RGS2,2.4763478572874837
ANP32D,2.4763231617152495
NXF2,2.4713002930101315
RTP4,2.467222944215841
GDF6,2.4617992270680236
SARDH,2.459394780096253
BPIL1,2.455279656273815
PPP1R15A,2.4524069637785866
OR2M2,2.4483353128016545
DDAH1,2.447830287657542
HCG8,2.4434287512019885
CCT3,2.4424842739259285
NPBWR2,2.438843496401267
HSD17B6,2.426220849721603
C9orf100,2.424789345309082
DYRK1B,2.4222312727562643
HECA,2.4213909776350646
DAPK3,2.420507784577904
OR8B8,2.412836558121955
C20orf149,2.40946742611928
ELOVL1,2.407809790720073
TIMM17B,2.4075365964877213
OR3A2,2.407090520379865
FAM11B,2.4020099369379424
ZNF431,2.3958018659612854
SPFH2,2.395079768511209
ELA3B,2.3943749370138283
NALP14,2.393602240575566
BMS1L,2.3931596473820838
ZNF434,2.3898670757210874
KIRREL3,2.388839011014787
BANF1,2.3828996323560925
NINJ2,2.3819465588964155
RP11-430N14.1,2.3817196553009197
DEFB106A,2.380745213515779
WFDC6,2.380717986604653
RLBP1,2.379068332466572
INTS4,2.3758346443631604
KRTAP3-3,2.366828073596691
GPX2,2.3648888361999125
CBX2,2.3630052671708843
SS18L2,2.3630027124526634
KRTAP4-6,2.3624219741900494
APTX,2.3608526907012433
TROAP,2.3566467850334805
GJB3,2.3531618388531568
PRCC,2.348379488932907
KRTAP5-8,2.3412165498809423
OR7E5P,2.340589757480912
FAM113B,2.3392836802138697
C21orf121,2.3389556542617127
FAIM3,2.3282779610709983
GNAT2,2.3278692885553047
AKR7A3,2.323950618652043
C6orf195,2.322783328651064
AP4E1,2.322069183371515
PIGR,2.3157549895517455
TAOK1,2.314919424028049
TRPC7,2.3147178950015705
LGALS14,2.3116077534839055
IGF2BP1,2.308513994941892
SPINK5,2.3021686099727727
PABPC4,2.292662645556187
C9orf112,2.2923512963953367
MCART2,2.2893383726559637
ENTPD4,2.2884242507673354
NPLOC4,2.288048581293428
DOC2B,2.284097800724763
TMOD2,2.284085420395657
KAAG1,2.278078477657917
C1orf146,2.273022703594192
C1orf75,2.272688289812152
C8orf8,2.2724603106079475
PRDX4,2.2697681838682144
DUS3L,2.2681348001949084
C20orf112,2.265431287522765
FCRL2,2.264320143240252
CCL3,2.2613845847549405
IFNA13,2.261104981230969
KCNK10,2.2572677538756483
FSD2,2.2568158745906
CD33L3,2.254659072223659
SSTR4,2.251172712751223
WNK2,2.249289125790329
TAAR3,2.239772989404609
DLGAP3,2.2384511155612765
ARX,2.2333874539855745
OR6T1,2.2315195707559417
AOF2,2.2268759215435483
CRSP2,2.2262135010212365
C19orf34,2.22584679511156
FXYD2,2.225275246848203
TEX101,2.2252051083499835
ABP1,2.2239632817526975
NUP43,2.2231282047143837
TNNT1,2.2230384058203536
LACTB2,2.2221787457841775
KRTAP9-8,2.2196222924908366
OR2T12,2.2159329978670983
FBXO7,2.2146328690244643
INTS2,2.212190757351532
UGT2B4,2.204608551487246
CNGA3,2.2032822764489888
CCDC39,2.201562868818031
LRRC3,2.196691497562343
TTLL6,2.1960128043527165
RASA2,2.1954820493211784
TSNAXIP1,2.1947350005403603
C1orf80,2.188922964224556
NT5C,2.188558295181194
WDR13,2.1883586418454994
PCDHA11,2.1853847541550957
AVIL,2.1833619316820045
C2orf13,2.180297721267479
RP11-145H9.1,2.1797046636368487
GPR116,2.178239521565268
SSR3,2.1767291591633997
YOD1,2.1760904341841916
NCR2,2.1732182567892004
STX4,2.172588659346366
OR52E8,2.1724391023518166
SAP18,2.1676914102791986
SRP72,2.1670198310616113
OR4F6,2.166848361485081
OR51B4,2.163813603465873
AIPL1,2.1613454595307893
TGFBR1,2.16098346236001
HTR3C,2.1576347595785283
OR51G2,2.1573040264688164
MAFG,2.1557768704753686
TRAPPC3,2.154881757055404
TOM1,2.1536944337053354
GAB4,2.1314553058237387
COL28A1,2.1312776328285032
